iso2,country,authority,roles,website,access_state,http_status,final_url,title,candidate_link_count,candidate_urls,error
GR,Greece,Hellenic Capital Market Commission*,securities,http://www.hcmc.gr/,reachable,200,http://www.hcmc.gr/,Αρχική Σελίδα - HCMC,20,http://www.hcmc.gr/el_GR/web/portal/elib/decisions;http://www.hcmc.gr/el_GR/web/portal/elib/lawscecdecisions;http://www.hcmc.gr/el_GR/web/portal/diagrafinew;http://www.hcmc.gr/el_GR/web/portal/sanctions;https://www.finedu.gr/;http://www.hcmc.gr/vdrv/elib/a543c199c-0cad-453e-b539-85d558182f8f-246227520-0;http://www.hcmc.gr/vdrv/elib/aa26c6ffd-babb-4d46-ba2b-e281d06f0fc2-246227520-0;http://www.hcmc.gr/vdrv/elib/ac3d77a2e-01f1-4dcd-ae91-2e4de38ce067-92668751-0;http://www.hcmc.gr/vdrv/elib/ad0382f72-ea86-4b8c-8ec7-4dd4de08f147-92668751-0;http://www.hcmc.gr/vdrv/elib/a33662bf9-6458-4c38-846b-d1ad2ed86971-246227520-0;http://www.hcmc.gr/vdrv/elib/a63465ff2-d221-4667-9506-56b4e5d64bfe-246227520-0;http://www.hcmc.gr/vdrv/elib/a8eafd0b5-d758-4041-b3ff-6d7b1ad6d033-246227520-0;http://www.hcmc.gr/vdrv/elib/a419ab28a-1c24-4877-a76f-08d8925e3f7b-246227520-0;http://www.hcmc.gr/vdrv/elib/ab6988892-5cff-4a85-98d8-51136837351f-92668751-0;http://www.hcmc.gr/vdrv/elib/ae85e81ab-1952-4d62-8a36-85c0133a96b4-695604395-0;http://www.hcmc.gr/vdrv/elib/abf280db8-334c-4170-85a6-9da11460b6ac-695604395-0;http://www.hcmc.gr/vdrv/elib/a6821aec1-bf0c-4fcc-a995-6f97ad88a2ee-246227520-0;http://www.hcmc.gr/vdrv/elib/a26c5aeac-c919-44c1-a478-3dffb4e52bc8-246227520-0;http://www.hcmc.gr/vdrv/elib/a48e506b8-7cb5-478a-bf5d-08e4367dd2dc-92668751-0;http://www.hcmc.gr/vdrv/elib/af8196246-6008-4972-bafc-cef6f25ff6d1-92668751-0,
GR,Greece,Unit A' of the Anti-Money Laundering Authority (Hellenic FIU),financial_intelligence,http://www.hellenic-fiu.gr/,challenge-protected,200,https://www.aml-authority.gov.gr/,Αρχή Καταπολέμησης της Νομιμοποίησης Εσόδων από Εγκληματικές… –,0,,
GD,Grenada,Eastern Caribbean Central Bank,central_banking;prudential_supervision,http://www.eccb-centralbank.org/,reachable,200,https://www.eccb-centralbank.org/,Home | Eastern Caribbean Central Bank - Eastern Caribbean Central Bank,0,,
GD,Grenada,Financial Intelligence Unit Grenada (FIU-Grenada),financial_intelligence,http://www.grenadafiu.com/index.php/en/,reachable,200,http://www.grenadafiu.com/index.php/en/,Financial Intelligence Unit | GRENADA,0,,
GU,Guam,Banking and Insurance Board,prudential_supervision,https://www.guamtax.com/bib/,reachable,200,https://www.guamtax.com/bib/,Banking and Insurance Board | Guam Dept. of Revenue and Taxation,2,https://www.guamtax.com/bib/9.14.17Minutesamended4.5.18.pdf;https://www.guamtax.com/about/enforcement.html,
GT,Guatemala,Bank of Guatemala,central_banking,http://www.banguat.gob.gt/,reachable,200,https://banguat.gob.gt/,| Banco de Guatemala,0,,
GT,Guatemala,Superintendencia de Bancos,prudential_supervision;insurance;financial_intelligence,http://www.sib.gob.gt/,access-blocked,403,https://www.sib.gob.gt/,sib.gob.gt,0,,
GG,Guernsey,Financial Intelligence Service (FIS),financial_intelligence,http://www.guernseyfiu.gov.gg/,reachable,200,https://guernseyfiu.gov.gg/,Financial Intelligence Unit - Financial Investigation Unit,2,https://guernseyfiu.gov.gg/article/175899/Sanctions;https://guernseyfiu.gov.gg/article/175927/Current-Sanction-Regimes,
GG,Guernsey,Guernsey Financial Services Commission,prudential_supervision;securities;insurance;pensions,http://www.gfsc.gg/,reachable,200,https://www.gfsc.gg/,Guernsey Financial Services Commission — GFSC,20,https://www.gfsc.gg/commission/about-us/senior-decision-makers;https://www.gfsc.gg/commission/financial-crime/notices-instructions-warnings;https://www.gfsc.gg/commission/financial-crime/sanctions;https://www.gfsc.gg/commission/enforcement;https://www.gfsc.gg/commission/enforcement/our-people;https://www.gfsc.gg/commission/enforcement/decision-making-process;https://www.gfsc.gg/commission/enforcement/enforcement-policy;https://www.gfsc.gg/commission/enforcement/enforcement-powers;https://www.gfsc.gg/commission/enforcement/judicial-decisions;https://www.gfsc.gg/commission/enforcement/prohibitions;https://www.gfsc.gg/commission/enforcement/public-statements;https://www.gfsc.gg/commission/enforcement/disqualified-directors;https://www.gfsc.gg/news/decision-european-court-human-rights;https://www.gfsc.gg/news/notice-application-administration-management-order;https://www.gfsc.gg/news/sanctions;https://www.gfsc.gg/news/sanctions-notice-isil-daesh-and-al-qaida-38;https://www.gfsc.gg/news/sanctions-notice-isil-daesh-and-al-qaida-37;https://www.gfsc.gg/news/sanctions-notice-isil-daesh-and-al-qaida-36;https://www.gfsc.gg/news/sanctions-notice-russia-ships-1;https://www.gfsc.gg/news/sanctions-notice-russia-200,
GN,Guinea,Central Bank of the Republic of Guinea,central_banking;prudential_supervision,http://www.bcrg-guinee.org/,reachable,200,https://www.bcrg-guinee.org/,BCRG – Banque Centrale de la République de Guinée,0,,
GW,Guinea-Bissau,Autorité des Marchés Financiers de l’UMOA,securities,http://www.crepmf.org/,timeout,,http://www.crepmf.org/,,0,,The operation was aborted due to timeout
GW,Guinea-Bissau,Central Bank of West African States (BCEAO),central_banking;prudential_supervision,https://www.bceao.int/en,reachable,200,https://www.bceao.int/en,BCEAO | Banque Centrale des Etats de l’Afrique de l’Ouest,1,https://www.bceao.int/en,
GW,Guinea-Bissau,Conférence Interafricaine des Marchés d'Assurances (CIMA),insurance,http://cima-afrique.org/,reachable,200,https://cima-afrique.org/,CIMA – Conférence Interafricaine des Marchés d’Assurance,2,https://cima-afrique.org/decisions-du-cma/;https://cima-afrique.org/decisions-de-la-crca/,
GY,Guyana,Bank of Guyana,central_banking;prudential_supervision,http://www.bankofguyana.org.gy/,reachable,200,https://bankofguyana.org.gy/bog3/,Home,2,https://bankofguyana.org.gy/bog/images/national_payment_systems/Specific%20Procurement%20Notice%20(SPN)%20-%20RFB%20for%20RTGS%20and%20CSD%20Systems.pdf;https://bankofguyana.org.gy/bog/images/communications/press_release/BOG%20Notice.pdf,
GY,Guyana,"Financial Intelligence Unit, Guyana",financial_intelligence,,no-public-website,,,,0,,
HT,Haiti,Bank of the Republic of Haiti,central_banking;prudential_supervision,https://www.brh.ht/,challenge-protected,200,https://www.brh.ht/,Banque de la République d'Haïti | BRH,0,,
HN,Honduras,Central Bank of Honduras,central_banking;prudential_supervision,https://www.bch.hn/en,reachable,200,https://www.bch.hn/en,Banco Central de Honduras Sites of Interest,0,,
HN,Honduras,Comisión Nacional de Bancos y Seguros,prudential_supervision;pensions,http://www.cnbs.gob.hn/,reachable,200,https://www.cnbs.gob.hn/,CNBS - Comisión Nacional de Bancos y Seguros,0,,
HN,Honduras,Unidad de Inteligencia Financiera (UIF-Honduras),financial_intelligence,http://pplaft.cnbs.gob.hn/,reachable,200,https://pplaft.cnbs.gob.hn/,Portal de Prevención de Lavado de Activos y Financiamiento del Terrorismo – UIF – PPLAFT – CNBS,3,https://pplaft.cnbs.gob.hn/nacionales/normas-nacionales-circulares-yo-resoluciones/;https://pplaft.cnbs.gob.hn/internacionales/normas-internacionales-resoluciones-del-consejo-de-seguridad-de-las-naciones-unidas/;https://pplaft.cnbs.gob.hn/blog/2023/03/24/oficio-uif-166-2023-comunicacion-nueva-actualizacion-a-la-lista-de-sanciones/,
HK,Hong Kong,Hong Kong Monetary Authority,central_banking;prudential_supervision,https://www.hkma.gov.hk/eng,reachable,200,https://www.hkma.gov.hk/eng,Hong Kong Monetary Authority,2,https://www.hkma.gov.hk/eng/key-functions/banking/banking-conduct-supervision/;https://www.hkma.gov.hk/eng/news-and-media/speeches/2026/07/20260727-1/,
HK,Hong Kong,Insurance Authority (IA),insurance,https://www.ia.org.hk/en/index.html,challenge-protected,403,https://www.ia.org.hk/en/index.html,Just a moment...,0,,
HK,Hong Kong,Joint  Financial Intelligence Unit (JFIU),financial_intelligence,http://www.jfiu.gov.hk/en/,reachable,200,https://www.jfiu.gov.hk/en/,"Home | Joint Financial Intelligence Unit, The Government of the Hong Kong Special Administrative Region",0,,
HK,Hong Kong,Mandatory Provident Fund Schemes Authority,pensions,https://www.mpfa.org.hk/,reachable,200,https://www.mpfa.org.hk/,Mandatory Provident Fund Schemes Authority - 積金局,11,https://www.mpfa.org.hk/enforcement/overview;https://www.mpfa.org.hk/enforcement/enforcement-against-employers;https://www.mpfa.org.hk/enforcement/plan-members;https://www.mpfa.org.hk/enforcement/self-employed;https://www.mpfa.org.hk/enforcement/mpf-intermediary;https://www.mpfa.org.hk/enforcement/mpf-trustees;https://www.mpfa.org.hk/enforcement/orso-employers-and-administrators;https://www.mpfa.org.hk/enforcement/enforcement-statistics;https://www.mpfa.org.hk/enforcement/beware-of-scams;https://www.mpfa.org.hk/enforcement/enforcement-alerts;https://www.mpfa.org.hk/copyright-notice,
HK,Hong Kong,Securities and Futures Commission*,securities,https://www.sfc.hk/web/EN/index.html,reachable,200,https://www.sfc.hk/web/EN/index.html,404 | Securities & Futures Commission of Hong Kong,0,,
HU,Hungary,Central Bank of Hungary,central_banking,http://english.mnb.hu/,reachable,200,https://www.mnb.hu/web/en/,Main page,2,https://www.mnb.hu/en/reserve-management/decision-making-levels;https://www.mnb.hu/en/the-central-bank/practical-issues/data-protection-notice,
HU,Hungary,Central Bank of Hungary,prudential_supervision,http://felugyelet.mnb.hu/en/,network-error,,http://felugyelet.mnb.hu/en/,,0,,fetch failed
HU,Hungary,Hungarian  Financial Intelligence Unit (HFIU),financial_intelligence,https://pei.nav.gov.hu/,reachable,200,https://pei.nav.gov.hu/,Pei,0,,
HU,Hungary,Magyar Nemzeti Bank (The Central Bank of Hungary),securities;insurance;pensions,http://www.mnb.hu/,reachable,200,https://www.mnb.hu/web/fooldal,Főoldal,0,,
IS,Iceland,Central Bank of Iceland,central_banking;prudential_supervision;securities,https://www.cb.is/,challenge-protected,200,https://cb.is/,Central Bank of Iceland | Frontpage,1,https://cb.is/news-and-publications/events/?category=72f27799-bbe1-4a72-87a7-0164438ef63f&tags=monetary%20policy%20committee,
IS,Iceland,Financial Intelligence Unit – Iceland (FIU-ICE),financial_intelligence,https://www.government.is/topics/public-safety-and-security/aml-cft-policies/,challenge-protected,200,https://www.government.is/topics/public-safety-and-security/aml-cft-policies/,,0,,
IS,Iceland,Financial Supervisory Authority of Iceland,prudential_supervision,http://en.fme.is/,challenge-protected,200,https://cb.is/,Central Bank of Iceland | Frontpage,1,https://cb.is/news-and-publications/events/?category=72f27799-bbe1-4a72-87a7-0164438ef63f&tags=monetary%20policy%20committee,
IN,India,Financial Intelligence Unit India (FIU-IND),financial_intelligence,http://fiuindia.gov.in/,timeout,,http://fiuindia.gov.in/,,0,,The operation was aborted due to timeout
IN,India,Insurance Regulatory and Development Authority of India (IRDAI),insurance,https://www.irdai.gov.in/Defaulthome.aspx?page=H1,access-blocked,403,https://www.irdai.gov.in/Defaulthome.aspx?page=H1,Service unavailable,0,,
IN,India,International Financial Services Centres Authority (IFSCA),insurance;pensions,https://www.ifsca.gov.in/,challenge-protected,200,https://www.ifsca.gov.in/,International Financial Services Centres Authority,6,https://ifsca.gov.in/Pages/Contents/UNSC-Sanctions-Committee-List;https://ifsca.gov.in/SezMeeting/PublicNotice;https://ifsca.gov.in/Pages/Contents/Enforcement-Actions;https://ifsca.gov.in/Pages/Contents/Unserved-Notices;https://ifsca.gov.in/Pages/Contents/Unserved-notices-which-resulted-in-Order;https://ifsca.gov.in/Pages/Contents/About_Enforcement,
IN,India,Pension Fund Regulatory and Development Authority,pensions,https://www.pfrda.org.in/,reachable,200,https://www.pfrda.org.in/,Pension Fund Regulatory and Development Authority (PFRDA) - Official Website for NPS & APY Schemes - PFRDA,8,https://www.pfrda.org.in/en/web/pfrda/w/pension-fund-regulatory-and-development-authority-exits-and-withdrawals-under-the-national-pension-system-regulations-2015-last-amended-on-20th-july-2026-.;https://www.pfrda.org.in/en/web/pfrda/w/pfrda-registration-of-pension-funds-guidelines-2026-amended-on-13.07.2026-;https://www.pfrda.org.in/en/web/pfrda/w/notice-inviting-proposals-for-selection-of-sponsors-of-pension-funds-on-tap-basis;https://www.pfrda.org.in/en/web/pfrda/w/circular-introduction-of-nps-pride-disha-pension-fund-returns-for-informed-decision-empowerment-a-subscriber-awareness-and-decision-support-digital-tool-kit;https://www.pfrda.org.in/regulatory-framework/orders/enforcement-orders;https://www.pfrda.org.in/regulatory-framework/orders/notices;https://www.pfrda.org.in/regulatory-framework/orders/general-orders;https://www.pfrda.org.in/w/circular-introduction-of-nps-pride-disha-pension-fund-returns-for-informed-decision-empowerment-a-subscriber-awareness-and-decision-support-digital-tool-kit,
IN,India,Reserve Bank of India,central_banking;prudential_supervision,http://www.rbi.org.in/home.aspx,http-error,404,http://www.rbi.org.in/home.aspx,Page not found,0,,
IN,India,Securities and Exchange Board of India*,securities,http://www.sebi.gov.in/,network-error,,http://www.sebi.gov.in/,,0,,fetch failed
ID,Indonesia,Bank Indonesia,central_banking;prudential_supervision,http://www.bi.go.id/en/,network-error,,http://www.bi.go.id/en/,,0,,fetch failed
ID,Indonesia,Indonesia Financial Services Authority,securities;insurance;pensions,https://www.ojk.go.id/en/Default.aspx,reachable,200,https://www.ojk.go.id/en/Default.aspx,Otoritas Jasa Keuangan,0,,
ID,Indonesia,Indonesian Financial Transaction Reports and Analysis Centre (PPATK),financial_intelligence,http://www.ppatk.go.id/?reloaded=yes,reachable,200,https://www.ppatk.go.id/?reloaded=yes,PPATK | Pusat Pelaporan dan Analisis Transaksi Keuangan,0,,
IR,Iran,Securities and Exchange Organization,securities,http://en.seo.ir/,timeout,,http://en.seo.ir/,,0,,The operation was aborted due to timeout
IR,Iran,The Central Bank of the Islamic Republic of Iran,central_banking;prudential_supervision,http://www.cbi.ir/default_en.aspx,network-error,,http://www.cbi.ir/default_en.aspx,,0,,fetch failed
IQ,Iraq,Anti-Money Laundering and Countering Financing of Terrorism Office of Iraq,financial_intelligence,https://aml.iq/?lang=en,reachable,200,https://aml.iq/?lang=en,AML/CFT,0,,
IQ,Iraq,Central Bank of Iraq,central_banking,https://cbi.iq/,reachable,200,https://cbi.iq/,البنك المركزي العراقي | الرئيسية,1,https://cbi.iq/news/view/3262,
IE,Ireland,Central Bank of Ireland,central_banking;prudential_supervision;securities;insurance,http://www.centralbank.ie/,reachable,200,https://www.centralbank.ie/,Home | Central Bank of Ireland,10,https://www.centralbank.ie/monetary-policy/policy-setting/ecb-governing-council-and-monetary-policy-decisions;https://www.centralbank.ie/regulation/how-we-regulate/international-financial-sanctions/EU-restrictive-measures-relating-to-actions-in-Ukraine;https://www.centralbank.ie/regulation/how-we-regulate/regulatory-decisions-unit;https://www.centralbank.ie/regulation/how-we-regulate/enforcement;https://www.centralbank.ie/regulation/how-we-regulate/international-financial-sanctions;https://www.centralbank.ie/regulation/anti-money-laundering-and-countering-the-financing-of-terrorism/countering-the-financing-of-terrorism;https://www.centralbank.ie/regulation/enforcement;https://www.centralbank.ie/news/article/press-release-central-bank-of-ireland-publishes-supplemental-guidance-prohibition-notices-under-the-f-and-p-regime-30-july-2026;https://www.centralbank.ie/news/article/press-release-central-bank-appoints-external-reviewer-enforcement-activities-22-july-2026;https://www.centralbank.ie/fns/privacy-statement,
IE,Ireland,Financial Intelligence Unit Ireland (FIU Ireland),financial_intelligence,http://www.garda.ie/Controller.aspx?Page=29,reachable,200,https://www.garda.ie/en/?Page=29,Home - Garda,3,https://www.garda.ie/en/roads-policing/fixed-charge-notices/;https://www.garda.ie/en/about-us/our-departments/office-of-corporate-communications/news-media/public-consultation-notice-msd-2026.html;https://www.garda.ie/en/Roads-Policing/Fixed-Charge-Notices/,
IE,Ireland,The Pensions Authority,pensions,https://pensionsauthority.ie/,reachable,200,https://pensionsauthority.ie/,Welcome to the Pensions Authority - pensionsauthority,5,https://pensionsauthority.ie/trustee-hub/defined_benefit_financial_risk_measure/;https://pensionsauthority.ie/trustee-hub/fines_and_penalties/;https://pensionsauthority.ie/guidance/defined-benefit-schemes/;https://pensionsauthority.ie/enforcement/;https://pensionsauthority.ie/data/defined_benefit_statistics_reports/,
